car_name,yr_mfr,fuel_type,kms_run,city,body_type,transmission,total_owners,original_price,warranty_avail,sale_price
toyota etios,2012,diesel,212989,new delhi,sedan,manual,1,246799,FALSE,240599
maruti swift dzire,2012,diesel,129390,new delhi,sedan,manual,1,358988,FALSE,260599
renault duster,2015,diesel,130673,new delhi,suv,manual,1,576128,FALSE,549499
maruti alto,2011,petrol,13966,new delhi,hatchback,manual,1,208120,FALSE,171299
maruti wagon r 1.0,2013,petrol,38385,new delhi,hatchback,manual,1,308957,FALSE,264299
maruti wagon r 1.0,2014,petrol,27742,new delhi,hatchback,manual,2,291858,FALSE,278899
maruti dzire,2017,petrol,9562,new delhi,sedan,manual,2,655442,FALSE,536799
maruti baleno,2020,petrol,3965,new delhi,hatchback,manual,1,696589,FALSE,667599
hyundai grand i10,2017,petrol,9188,new delhi,hatchback,manual,1,451715,FALSE,445299
hyundai i20,2013,diesel,44007,new delhi,hatchback,manual,1,307646,FALSE,293599
hyundai i10,2016,petrol,2653,new delhi,hatchback,manual,1,384259,FALSE,366099
maruti swift dzire,2013,diesel,29622,new delhi,sedan,manual,1,387746,FALSE,369299
nissan sunny,2011,petrol,42176,new delhi,sedan,manual,1,263490,FALSE,251499
maruti ritz,2014,petrol,35218,new delhi,hatchback,manual,1,286900,FALSE,285899
hyundai grand i10,2015,petrol,27324,new delhi,hatchback,manual,1,506300,TRUE,389099
hyundai elite i20,2017,petrol,27010,new delhi,hatchback,manual,1,595287,FALSE,583999
hyundai grand i10,2014,petrol,25457,new delhi,hatchback,manual,1,449446,FALSE,339199
maruti swift dzire,2013,diesel,49409,new delhi,sedan,manual,1,375734,FALSE,371699
hyundai grand i10,2016,petrol,33661,new delhi,hatchback,manual,2,367949,FALSE,355099
tata tiago,2017,petrol,17399,new delhi,hatchback,manual,1,390046,FALSE,384599
hyundai eon,2014,petrol,44864,new delhi,hatchback,manual,1,207413,FALSE,206799
hyundai i20,2012,petrol,50918,new delhi,hatchback,manual,1,362428,FALSE,280699
hyundai elite i20,2015,petrol,45940,new delhi,hatchback,manual,1,532700,FALSE,424899
hyundai i20,2011,petrol,61699,new delhi,hatchback,manual,1,258072,FALSE,252299
hyundai grand i10,2014,petrol,16316,new delhi,hatchback,manual,1,344616,FALSE,322399
maruti celerio,2017,petrol,31543,new delhi,hatchback,automatic,1,416704,FALSE,398299
maruti wagon r 1.0,2010,petrol,45029,new delhi,hatchback,manual,1,191585,FALSE,189599
maruti swift,2018,petrol,33171,new delhi,hatchback,manual,3,425232,FALSE,418399
maruti baleno,2015,petrol,12618,new delhi,hatchback,manual,1,484064,FALSE,473899
honda amaze,2014,petrol,46252,new delhi,sedan,manual,2,401979,FALSE,327299
renault kwid,2016,petrol,19211,new delhi,hatchback,manual,1,306460,FALSE,285999
renault kwid,2017,petrol,35397,new delhi,hatchback,manual,1,348965,FALSE,273899
honda city,2014,petrol,28847,new delhi,sedan,manual,1,553402,FALSE,522099
maruti swift,2015,diesel,37481,new delhi,hatchback,manual,1,571713,FALSE,439599
maruti ignis,2019,petrol,9648,new delhi,hatchback,manual,1,505837,FALSE,481499
honda brio,2016,petrol,34704,new delhi,hatchback,manual,1,399654,FALSE,380699
renault kwid,2016,petrol,26689,new delhi,hatchback,manual,1,299297,FALSE,275199
maruti alto k10,2018,petrol,17773,new delhi,hatchback,manual,1,391213,FALSE,297199
maruti baleno,2019,petrol,7045,new delhi,hatchback,manual,1,637422,FALSE,605599
renault kwid,2020,petrol,1153,new delhi,hatchback,manual,1,354500,FALSE,338399
ford figo,2011,petrol,85096,new delhi,hatchback,manual,1,206422,FALSE,167899
honda amaze,2019,petrol,4693,new delhi,sedan,manual,1,754674,FALSE,615399
tata tiago,2017,petrol,40141,new delhi,hatchback,manual,1,375219,FALSE,353499
maruti s cross,2015,diesel,47397,new delhi,suv,manual,1,527370,FALSE,445499
toyota etios,2012,petrol,64311,new delhi,sedan,manual,1,295062,FALSE,292399
hyundai eon,2015,petrol,45715,new delhi,hatchback,manual,2,216721,FALSE,214399
maruti vitara brezza,2018,diesel,12149,new delhi,suv,manual,1,858148,FALSE,817299
toyota etios liva,2017,diesel,82242,new delhi,hatchback,manual,1,553032,FALSE,441399
hyundai verna,2014,diesel,57702,new delhi,sedan,manual,2,589360,TRUE,470999
maruti ignis,2018,petrol,29544,new delhi,hatchback,automatic,2,518197,FALSE,492199
hyundai i20,2012,petrol & cng,52981,new delhi,hatchback,manual,2,390087,FALSE,329299
hyundai i10,2011,petrol,70602,new delhi,hatchback,manual,1,223251,FALSE,179299
honda amaze,2014,diesel,55490,new delhi,sedan,manual,1,380240,FALSE,305699
maruti ciaz,2016,petrol,39320,new delhi,sedan,manual,1,580249,FALSE,555899
maruti eeco,2017,petrol & cng,41246,new delhi,suv,manual,1,384448,FALSE,293799
honda city,2019,petrol,10750,new delhi,sedan,manual,1,1007106,FALSE,780899
maruti baleno,2017,petrol,37288,new delhi,hatchback,manual,1,499398,FALSE,487299
maruti wagon r 1.0,2015,petrol & cng,41287,new delhi,hatchback,manual,1,384521,FALSE,363799
honda city,2017,petrol,31514,new delhi,sedan,automatic,1,901703,FALSE,868799
maruti alto k10,2016,petrol & cng,46510,new delhi,hatchback,manual,1,294769,FALSE,285199
ford ecosport,2017,petrol,9452,new delhi,suv,manual,1,732952,FALSE,694999
volkswagen jetta,2013,diesel,72980,new delhi,sedan,manual,1,571991,FALSE,442499
maruti alto k10,2019,petrol & cng,33398,new delhi,hatchback,manual,1,367370,FALSE,353499
toyota corolla altis,2014,petrol,52544,new delhi,luxury sedan,manual,2,804358,FALSE,631399
tata tiago,2019,petrol & cng,23342,new delhi,hatchback,manual,1,470573,FALSE,376099
honda city,2014,diesel,57670,new delhi,sedan,manual,1,524649,FALSE,508599
hyundai i20,2013,diesel,75654,new delhi,hatchback,manual,1,355018,FALSE,279099
ford figo,2011,petrol & cng,80272,new delhi,hatchback,manual,1,154500,FALSE,154099
maruti wagon r 1.0,2016,petrol & cng,50340,new delhi,hatchback,automatic,2,368422,FALSE,315399
volkswagen polo,2017,petrol,41560,new delhi,hatchback,manual,1,508701,FALSE,444299
honda amaze,2016,petrol,54848,new delhi,sedan,manual,1,463776,FALSE,441999
nissan terrano,2015,diesel,71883,new delhi,suv,manual,2,466899,FALSE,465999
maruti baleno,2018,petrol,56847,new delhi,hatchback,manual,1,568845,FALSE,484099
hyundai grand i10,2014,petrol,66962,new delhi,hatchback,manual,2,387415,FALSE,290099
mahindra xuv500,2014,diesel,70172,new delhi,luxury suv,manual,1,609632,FALSE,499999
honda city,2015,petrol,57541,new delhi,sedan,automatic,1,678824,FALSE,670999
ford ecosport,2013,petrol,73316,new delhi,suv,manual,1,402766,FALSE,393799
hyundai elite i20,2017,petrol,45517,new delhi,hatchback,manual,1,695732,FALSE,559799
maruti baleno,2019,petrol,25985,new delhi,hatchback,manual,1,653413,FALSE,641399
maruti swift dzire,2013,diesel,64867,new delhi,sedan,manual,1,467157,FALSE,350399
maruti vitara brezza,2018,diesel,33729,new delhi,suv,manual,1,887710,FALSE,731599
toyota etios liva,2017,diesel,89385,new delhi,hatchback,manual,1,580980,FALSE,454199
toyota innova,2013,diesel,82595,new delhi,suv,manual,1,655864,FALSE,628499
isuzu d-max v cross,2017,diesel,43402,new delhi,suv,manual,2,1122792,FALSE,1081304
hyundai elite i20,2016,diesel,72411,new delhi,hatchback,manual,1,515628,FALSE,513599
audi q3,2015,diesel,69074,new delhi,luxury suv,automatic,1,1399958,FALSE,1355721
maruti vitara brezza,2018,diesel,13624,new delhi,suv,automatic,1,986672,FALSE,937499
maruti wagon r 1.0,2018,petrol,40835,new delhi,hatchback,automatic,1,474891,FALSE,409899
tata tiago,2017,petrol,77229,new delhi,hatchback,manual,1,389097,FALSE,311099
tata tiago,2016,petrol,75019,new delhi,hatchback,manual,1,416745,FALSE,319399
volkswagen jetta,2012,diesel,99476,new delhi,sedan,manual,3,380507,FALSE,373599
maruti swift,2016,petrol & cng,79199,new delhi,hatchback,manual,1,460516,FALSE,370499
honda city,2009,petrol,76901,new delhi,sedan,manual,1,264950,FALSE,227899
maruti swift dzire,2012,diesel,98618,new delhi,sedan,manual,1,353768,FALSE,280699
maruti eeco,2015,petrol & cng,62897,new delhi,suv,manual,1,245430,FALSE,244699
mahindra scorpio,2017,diesel,77547,new delhi,suv,manual,1,1502323,FALSE,1254317
toyota corolla altis,2018,petrol,49769,new delhi,luxury sedan,automatic,1,1471221,FALSE,1421573
renault duster,2013,diesel,77490,new delhi,suv,manual,2,436360,FALSE,339899
ford ecosport,2013,diesel,89966,new delhi,suv,manual,1,390254,FALSE,381399
ssangyong rexton,2013,diesel,75753,new delhi,luxury suv,manual,1,763650,FALSE,621299
maruti alto 800,2018,petrol & cng,35911,new delhi,hatchback,manual,1,353710,FALSE,292899
hyundai grand i10,2013,diesel,82887,new delhi,hatchback,manual,1,259000,FALSE,255799
maruti alto k10,2015,petrol & cng,60435,new delhi,hatchback,manual,1,349422,FALSE,273499
honda city,2015,diesel,85492,new delhi,sedan,manual,2,659840,FALSE,515899
toyota fortuner,2014,diesel,47637,new delhi,luxury suv,automatic,1,1456962,FALSE,1357799
mahindra xuv500,2016,diesel,64051,new delhi,luxury suv,automatic,1,1028708,FALSE,986499
mahindra scorpio,2013,diesel,80007,new delhi,suv,manual,3,500678,FALSE,434199
maruti wagon r,2009,petrol & cng,90484,new delhi,hatchback,manual,1,177318,FALSE,152599
mahindra scorpio,2017,diesel,65420,new delhi,suv,manual,1,1099781,TRUE,821799
maruti ritz,2014,diesel,69662,new delhi,hatchback,manual,1,295938,FALSE,247799
maruti baleno,2017,petrol,66020,new delhi,hatchback,manual,1,650277,FALSE,523599
renault duster,2012,diesel,108018,new delhi,suv,manual,1,305400,FALSE,300799
maruti swift,2010,petrol & cng,119723,new delhi,hatchback,manual,1,239504,FALSE,209299
volkswagen polo,2015,diesel,77103,new delhi,hatchback,manual,1,489583,FALSE,409099
toyota innova crysta,2018,diesel,75149,new delhi,suv,manual,1,1573768,FALSE,1489546
hyundai i10,2013,petrol & cng,79966,new delhi,hatchback,manual,3,266917,FALSE,261399
honda city,2016,petrol,83764,new delhi,sedan,automatic,1,626932,FALSE,623899
ford ecosport,2015,diesel,67599,new delhi,suv,manual,1,605700,FALSE,509899
maruti swift,2019,petrol,359904,new delhi,hatchback,manual,1,542305,FALSE,517999
maruti swift,2013,diesel,109717,new delhi,hatchback,manual,1,317297,FALSE,310399
maruti swift,2018,petrol & cng,94628,new delhi,hatchback,automatic,1,504737,FALSE,492299
nissan sunny,2012,petrol,124694,new delhi,sedan,manual,1,290512,FALSE,262199
volkswagen polo,2015,petrol,106450,new delhi,hatchback,automatic,1,610952,TRUE,417099
mahindra quanto,2013,diesel,109487,new delhi,suv,manual,1,290448,FALSE,218099
skoda laura,2011,diesel,187692,new delhi,luxury sedan,automatic,3,328772,FALSE,267599
maruti swift,2008,petrol,137444,new delhi,hatchback,manual,1,218090,FALSE,163499
chevrolet cruze,2013,diesel,91254,new delhi,luxury sedan,manual,1,599512,FALSE,496999
maruti ciaz,2016,diesel,117271,new delhi,sedan,manual,1,480093,FALSE,467799
renault duster,2013,diesel,117200,new delhi,suv,manual,1,421197,FALSE,362499
toyota fortuner,2015,diesel,94771,new delhi,luxury suv,automatic,2,1722273,FALSE,1651348
toyota fortuner,2013,diesel,97330,new delhi,luxury suv,manual,2,1039500,FALSE,1018684
mercedes benz e class,2014,diesel,93852,new delhi,luxury sedan,manual,1,1608500,FALSE,1560852
maruti sx4,2012,petrol & cng,210068,new delhi,sedan,manual,2,225275,FALSE,194299
isuzu mu-7,2014,diesel,92819,new delhi,luxury suv,manual,2,710194,FALSE,687799
mahindra xuv500,2015,diesel,100188,new delhi,luxury suv,manual,2,844206,FALSE,809799
maruti sx4,2012,petrol,125491,new delhi,sedan,manual,1,254544,FALSE,239899
toyota fortuner,2012,diesel,66958,new delhi,luxury suv,manual,1,1369834,FALSE,1066499
maruti swift,2012,diesel,141954,new delhi,hatchback,manual,1,338436,FALSE,260499
maruti swift,2012,diesel,140967,new delhi,hatchback,manual,1,386921,FALSE,301099
toyota fortuner,2012,diesel,138612,new delhi,luxury suv,manual,2,1057482,FALSE,1048176
maruti wagon r 1.0,2015,petrol,223583,new delhi,hatchback,manual,1,265804,FALSE,210199
hyundai verna,2010,petrol,43470,new delhi,sedan,manual,2,305000,FALSE,285000
honda city,2012,petrol,84063,new delhi,sedan,manual,2,410000,FALSE,390000
maruti baleno,2020,petrol,8563,new delhi,hatchback,manual,1,550099,FALSE,547399
mahindra tuv300,2016,diesel,99337,new delhi,suv,automatic,1,645000,FALSE,625000
hyundai elite i20,2015,petrol,32048,new delhi,hatchback,manual,1,459633,FALSE,441799
hyundai grand i10,2017,petrol,27050,new delhi,hatchback,manual,1,526700,TRUE,406199
maruti alto,2011,petrol,41402,new delhi,hatchback,manual,1,195929,FALSE,143299
honda accord,2010,petrol,103337,new delhi,sedan,manual,2,395000,FALSE,375000
honda civic,2010,petrol,44586,new delhi,sedan,manual,1,331499,FALSE,314999
ford ecosport,2016,petrol & cng,33936,new delhi,suv,manual,2,626937,FALSE,595899
ford ecosport,2018,petrol,14253,new delhi,suv,manual,1,833399,FALSE,817099
maruti vitara brezza,2019,diesel,8091,new delhi,suv,automatic,1,957863,FALSE,907599
maruti eeco,2019,petrol & cng,32710,new delhi,suv,manual,1,418856,FALSE,340499
toyota fortuner,2018,diesel,71824,new delhi,luxury suv,automatic,2,2735827,FALSE,2585899
toyota innova,2011,diesel,148274,new delhi,suv,manual,1,450000,TRUE,427500
honda brio,2015,petrol,14170,mumbai,hatchback,manual,1,361799,FALSE,361699
maruti wagon r 1.0,2013,petrol,15534,mumbai,hatchback,manual,1,351812,TRUE,278299
hyundai i20,2012,petrol,46859,mumbai,hatchback,manual,3,310005,FALSE,263499
maruti alto k10,2016,petrol,18998,mumbai,hatchback,manual,2,291890,FALSE,259999
maruti alto 800,2012,petrol,16259,mumbai,hatchback,manual,1,216199,FALSE,216099
maruti wagon r 1.0,2013,petrol,17240,mumbai,hatchback,manual,1,305499,FALSE,305399
maruti alto 800,2014,petrol,31889,mumbai,hatchback,manual,1,211299,FALSE,211199
honda brio,2014,petrol,45701,mumbai,hatchback,manual,1,284699,FALSE,284599
hyundai i20 active,2016,petrol,22069,mumbai,hatchback,manual,2,532410,FALSE,524899
maruti wagon r 1.0,2013,petrol,17781,mumbai,hatchback,manual,1,320699,FALSE,316299
honda brio,2012,petrol,42049,mumbai,hatchback,manual,1,328199,FALSE,328099
maruti wagon r 1.0,2010,petrol,23333,mumbai,hatchback,manual,2,235699,FALSE,235599
maruti wagon r 1.0,2011,petrol,59336,mumbai,hatchback,manual,1,253766,FALSE,248799
maruti wagon r 1.0,2013,petrol,24065,mumbai,hatchback,manual,1,321999,FALSE,321899
toyota etios liva,2011,petrol,21763,mumbai,hatchback,manual,1,271499,FALSE,271399
renault kwid,2016,petrol,13944,mumbai,hatchback,manual,1,290299,FALSE,290199
maruti wagon r 1.0,2013,petrol,39011,mumbai,hatchback,manual,1,296899,FALSE,296799
datsun redi go,2016,petrol,21683,mumbai,hatchback,manual,1,223099,FALSE,222999
maruti wagon r 1.0,2015,petrol,16770,mumbai,hatchback,manual,1,351099,FALSE,350999
maruti wagon r 1.0,2011,petrol,25626,mumbai,hatchback,manual,2,257599,FALSE,255099
maruti wagon r 1.0,2014,petrol,31625,mumbai,hatchback,manual,1,308099,FALSE,307999
maruti swift dzire,2013,petrol,28898,mumbai,sedan,manual,1,416199,FALSE,416099
maruti wagon r 1.0,2012,petrol,20712,mumbai,hatchback,manual,2,268499,FALSE,268399
maruti wagon r 1.0,2016,petrol,24767,mumbai,hatchback,manual,1,333099,FALSE,332999
hyundai i20,2013,petrol,34741,mumbai,hatchback,manual,1,403299,FALSE,403199
honda brio,2012,petrol,43469,mumbai,hatchback,manual,1,281599,FALSE,281499
maruti wagon r 1.0,2012,petrol,44874,mumbai,hatchback,manual,1,291199,FALSE,291099
hyundai grand i10,2016,petrol,13349,mumbai,hatchback,manual,1,453700,FALSE,409399
maruti wagon r 1.0,2015,petrol,21236,mumbai,hatchback,manual,2,309999,FALSE,309899
maruti swift dzire,2014,petrol,29887,mumbai,sedan,manual,1,462297,FALSE,447999
hyundai i10,2011,petrol,47607,mumbai,hatchback,manual,1,247699,FALSE,241399
hyundai grand i10,2016,petrol,6049,mumbai,hatchback,manual,1,426099,FALSE,425999
renault kwid,2017,petrol,21416,mumbai,hatchback,manual,1,334199,FALSE,334099
hyundai grand i10,2016,petrol,14765,mumbai,hatchback,manual,1,436499,FALSE,436399
honda amaze,2014,petrol,35265,mumbai,sedan,manual,1,431899,FALSE,431799
renault kwid,2016,petrol,17540,mumbai,hatchback,manual,1,304899,FALSE,304799
hyundai i10,2012,petrol,47414,mumbai,hatchback,automatic,2,292799,FALSE,292699
hyundai i10,2010,petrol,35952,mumbai,hatchback,manual,1,225699,FALSE,225599
maruti wagon r 1.0,2012,petrol,10815,mumbai,hatchback,manual,1,261499,FALSE,261399
maruti baleno,2016,diesel,30452,mumbai,hatchback,manual,2,536799,FALSE,536699
maruti swift dzire,2012,petrol,45627,mumbai,sedan,manual,1,375899,FALSE,375799
maruti wagon r stingray,2013,petrol,41919,mumbai,hatchback,manual,1,300099,FALSE,299999
honda amaze,2013,petrol,33175,mumbai,sedan,manual,1,340699,FALSE,340599
honda jazz,2017,petrol,19363,mumbai,hatchback,automatic,1,658999,FALSE,658899
maruti wagon r,2010,petrol,49949,mumbai,hatchback,manual,1,202899,FALSE,199899
hyundai grand i10,2015,petrol,9307,mumbai,hatchback,manual,1,431999,FALSE,431799
maruti celerio,2014,petrol,37296,mumbai,hatchback,manual,1,327699,FALSE,327599
maruti wagon r 1.0,2015,petrol,35484,mumbai,hatchback,automatic,2,371740,FALSE,348399
honda brio,2012,petrol,52789,mumbai,hatchback,manual,1,274199,FALSE,274099
hyundai i20,2010,petrol,28434,mumbai,hatchback,manual,2,276899,FALSE,272799
maruti eeco,2011,petrol,55911,mumbai,suv,manual,1,236440,FALSE,226899
hyundai grand i10,2014,petrol,42967,mumbai,hatchback,manual,2,388299,FALSE,379699
hyundai eon,2014,petrol,28385,mumbai,hatchback,manual,2,227599,FALSE,227499
maruti wagon r 1.0,2011,petrol,38254,mumbai,hatchback,manual,1,255622,FALSE,229699
honda city,2012,petrol,46297,mumbai,sedan,manual,1,429799,FALSE,429699
maruti swift,2014,petrol,37259,mumbai,hatchback,manual,1,409299,FALSE,409199
hyundai grand i10,2015,petrol,46809,mumbai,hatchback,manual,2,366399,FALSE,366299
renault kwid,2016,petrol,34956,mumbai,hatchback,manual,1,294099,FALSE,293999
volkswagen polo,2014,petrol,34600,mumbai,hatchback,automatic,1,543054,FALSE,538599
maruti alto k10,2019,petrol,6980,mumbai,hatchback,manual,1,347299,FALSE,347199
hyundai elite i20,2016,petrol,18935,mumbai,hatchback,manual,1,520565,FALSE,514399
maruti wagon r 1.0,2011,petrol,78199,mumbai,hatchback,manual,1,255724,FALSE,218599
hyundai i10,2012,petrol,66016,mumbai,hatchback,manual,1,252999,FALSE,252899
maruti alto,2019,petrol & cng,20058,mumbai,hatchback,manual,1,458500,FALSE,434399
maruti swift dzire,2015,petrol,45897,mumbai,sedan,manual,2,444999,FALSE,436499
maruti dzire,2017,petrol,16362,mumbai,sedan,automatic,1,642499,FALSE,640799
hyundai elite i20,2017,petrol,8945,mumbai,hatchback,manual,1,650599,FALSE,650499
hyundai xcent,2016,petrol,41980,mumbai,sedan,manual,1,446099,FALSE,445999
maruti dzire,2017,petrol,13460,mumbai,sedan,manual,1,677535,FALSE,669699
maruti dzire,2017,diesel,29736,mumbai,sedan,manual,1,761328,FALSE,741199
hyundai i20,2014,petrol,23576,mumbai,hatchback,manual,1,427799,FALSE,424899
maruti baleno,2016,petrol,30609,mumbai,hatchback,manual,1,535994,FALSE,532899
maruti alto,2009,petrol,32330,mumbai,hatchback,manual,1,168399,FALSE,150999
honda city,2012,petrol,83929,mumbai,sedan,manual,1,363799,FALSE,363699
maruti wagon r 1.0,2016,petrol,46132,mumbai,hatchback,automatic,1,360199,FALSE,360099
hyundai verna,2013,petrol,71880,mumbai,sedan,automatic,2,491590,FALSE,429499
hyundai i20 active,2016,petrol,41282,mumbai,hatchback,manual,1,532099,FALSE,531999
maruti swift,2013,petrol,53390,mumbai,hatchback,manual,1,421525,FALSE,397799
maruti swift,2015,petrol,67138,mumbai,hatchback,manual,1,407252,FALSE,402399
maruti baleno,2018,petrol,13931,mumbai,hatchback,manual,1,743417,FALSE,630599
